                                Title: B2B billing analysis Spain      Country: Spain,,,,,,,,,,,,,,,,,,,,,,
                                Description: B2B analysis,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
                                Period: Billing from 2010-07-01 to 2014-07-31,,,,,,,,,,,,,,,,,,,,,,
                                Run date: 01Aug2014,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Country,Ctry code,Customer,Boarding date,Cust nbr,Inv nbr,Inv date,Due date,Inv tot amt,Revtype,Settled date,Pmt delay,Status,Rundate,Disputenumber,Status2,Startdate,Enddate,Dispreasoncode,Dispreasoncodedesc,Invdisputedate,Resdate,Paper / Electronic
UK,838,Kelloggs,2013-08-16,00014047,  FNL4116523,12-10-2010,11-11-2010,831.09,TLA,19-11-2010,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4116524,12-10-2010,11-11-2010,831.09,TLA,19-11-2010,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4116525,12-10-2010,11-11-2010,831.09,TLA,19-11-2010,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4116714,04-11-2010,01-12-2010,"3,940.23",TLA,10-12-2010,9,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4116715,04-11-2010,01-12-2010,831.09,TLA,10-12-2010,9,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4117459,04-11-2010,01-12-2010,821.30,TLA,16-12-2010,15,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4117460,04-11-2010,01-12-2010,283.91,TLA,16-12-2010,15,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4117461,04-11-2010,01-12-2010,364.99,TLA,16-12-2010,15,Settled,31-07-2014,000008013,CLOSED,2010-11-23,2010-11-29,B1,INCORRECT INVOICE RECIPIENT/ADDRESS,2010-11-23,  29/11/10,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4117461,04-11-2010,01-12-2010,364.99,TLA,16-12-2010,15,Settled,31-07-2014,000007884,CLOSED,2010-10-20,2010-11-20,S3,INCORRECT QUANTITY  DELIVERED,2010-11-12,  20/11/10,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4117914,16-11-2010,16-11-2010,286.21,TLA,22-11-2010,6,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4117915,16-11-2010,01-12-2010,155.68,TLA,22-12-2010,21,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4117916,16-11-2010,01-12-2010,155.68,TLA,22-12-2010,21,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4117917,16-11-2010,01-12-2010,155.68,TLA,22-12-2010,21,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4118126,03-12-2010,01-01-2011,"3,940.23",TLA,19-01-2011,18,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4118127,03-12-2010,01-01-2011,831.09,TLA,19-01-2011,18,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4118957,03-12-2010,01-01-2011,821.30,TLA,17-01-2011,16,Settled,31-07-2014,000008065,CLOSED,2010-12-11,2010-12-22,P4,PO/PO WAIVER EXPIRED,2010-12-11,  22/12/10,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4118958,03-12-2010,01-01-2011,283.91,TLA,17-01-2011,16,Settled,31-07-2014,000008065,CLOSED,2010-12-11,2010-12-22,P4,PO/PO WAIVER EXPIRED,2010-12-11,  22/12/10,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4118959,03-12-2010,01-01-2011,364.99,TLA,17-01-2011,16,Settled,31-07-2014,000008065,CLOSED,2010-12-11,2010-12-22,P4,PO/PO WAIVER EXPIRED,2010-12-11,  22/12/10,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4119505,17-12-2010,16-01-2011,206.44,TLA,19-01-2011,3,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4119506,17-12-2010,16-01-2011,206.44,TLA,19-01-2011,3,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4119520,17-12-2010,16-01-2011,420.16,TLA,04-02-2011,19,Settled,31-07-2014,000008106,CLOSED,2010-12-22,2010-12-29,Q1,CLARIFICATION NEEDED,2010-12-22,  29/12/10,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4119521,17-12-2010,16-01-2011,420.16,TLA,04-02-2011,19,Settled,31-07-2014,000008106,CLOSED,2010-12-22,2010-12-29,Q1,CLARIFICATION NEEDED,2010-12-22,  29/12/10,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4119522,17-12-2010,16-01-2011,420.16,TLA,04-02-2011,19,Settled,31-07-2014,000008106,CLOSED,2010-12-22,2010-12-29,Q1,CLARIFICATION NEEDED,2010-12-22,  29/12/10,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4119523,17-12-2010,16-01-2011,420.16,TLA,04-02-2011,19,Settled,31-07-2014,000008106,CLOSED,2010-12-22,2010-12-29,Q1,CLARIFICATION NEEDED,2010-12-22,  29/12/10,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4100077,05-01-2011,01-02-2011,894.85,TLA,09-02-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4100078,05-01-2011,01-02-2011,"3,045.38",TLA,09-02-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4100079,05-01-2011,01-02-2011,831.09,TLA,09-02-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4100080,05-01-2011,01-02-2011,206.44,TLA,09-02-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4100866,05-01-2011,01-02-2011,821.30,TLA,09-02-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4100867,05-01-2011,01-02-2011,283.91,TLA,09-02-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4100868,05-01-2011,01-02-2011,364.99,TLA,09-02-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4100869,05-01-2011,01-02-2011,420.16,TLA,09-02-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4101552,03-02-2011,01-03-2011,894.85,TLA,09-03-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4101553,03-02-2011,01-03-2011,"3,045.38",TLA,31-03-2011,30,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4101554,03-02-2011,01-03-2011,831.09,TLA,31-03-2011,30,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4101555,03-02-2011,01-03-2011,206.44,TLA,09-03-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4102208,03-02-2011,01-03-2011,821.30,TLA,09-03-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4102209,03-02-2011,01-03-2011,283.91,TLA,09-03-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4102210,03-02-2011,01-03-2011,364.99,TLA,09-03-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4102211,03-02-2011,01-03-2011,420.16,TLA,09-03-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4102606,08-02-2011,10-03-2011,143.96,TLA,16-03-2011,6,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4102607,08-02-2011,10-03-2011,143.96,TLA,16-03-2011,6,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4102608,08-02-2011,10-03-2011,143.96,TLA,16-03-2011,6,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4102864,03-03-2011,01-04-2011,894.85,TLA,08-04-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4102865,03-03-2011,01-04-2011,"3,045.38",TLA,08-04-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4102866,03-03-2011,01-04-2011,831.09,TLA,08-04-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4102867,03-03-2011,01-04-2011,206.44,TLA,08-04-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4102868,03-03-2011,01-04-2011,143.96,TLA,08-04-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4103662,03-03-2011,01-04-2011,821.30,TLA,08-04-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4103663,03-03-2011,01-04-2011,283.91,TLA,08-04-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4103664,03-03-2011,01-04-2011,364.99,TLA,08-04-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4103665,03-03-2011,01-04-2011,420.16,TLA,08-04-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4104486,05-04-2011,01-05-2011,894.85,TLA,12-05-2011,11,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4104487,05-04-2011,01-05-2011,"3,045.38",TLA,12-05-2011,11,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4104488,05-04-2011,01-05-2011,831.09,TLA,12-05-2011,11,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4104489,05-04-2011,01-05-2011,206.44,TLA,12-05-2011,11,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4104490,05-04-2011,01-05-2011,143.96,TLA,12-05-2011,11,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4105159,05-04-2011,01-05-2011,821.30,TLA,09-05-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4105160,05-04-2011,01-05-2011,283.91,TLA,09-05-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4105161,05-04-2011,01-05-2011,364.99,TLA,09-05-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4105162,05-04-2011,01-05-2011,420.16,TLA,09-05-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4105442,08-04-2011,08-05-2011,"2,503.11",TLA,12-05-2011,4,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4105515,13-04-2011,13-05-2011,"3,022.17",TLA,07-06-2011,25,Settled,31-07-2014,000008664,CLOSED,2011-05-16,2011-05-16,P4,PO/PO WAIVER EXPIRED,2011-05-16,   16/5/11,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4105818,04-05-2011,01-06-2011,894.85,TLA,06-06-2011,5,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4105819,04-05-2011,01-06-2011,"3,045.38",TLA,06-06-2011,5,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4105820,04-05-2011,01-06-2011,831.09,TLA,06-06-2011,5,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4105821,04-05-2011,01-06-2011,206.44,TLA,06-06-2011,5,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4105822,04-05-2011,01-06-2011,143.96,TLA,06-06-2011,5,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4105823,04-05-2011,01-06-2011,625.78,TLA,06-06-2011,5,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4106468,04-05-2011,01-06-2011,821.30,TLA,07-06-2011,6,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4106469,04-05-2011,01-06-2011,283.91,TLA,07-06-2011,6,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4106470,04-05-2011,01-06-2011,364.99,TLA,07-06-2011,6,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4106471,04-05-2011,01-06-2011,420.16,TLA,07-06-2011,6,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4106472,04-05-2011,01-06-2011,755.54,TLA,07-06-2011,6,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4106942,03-06-2011,01-07-2011,894.85,TLA,08-07-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4106943,03-06-2011,01-07-2011,"3,045.38",TLA,08-07-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4106944,03-06-2011,01-07-2011,831.09,TLA,08-07-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4106945,03-06-2011,01-07-2011,206.44,TLA,08-07-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4106946,03-06-2011,01-07-2011,143.96,TLA,08-07-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4106947,03-06-2011,01-07-2011,625.78,TLA,08-07-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4107604,03-06-2011,01-07-2011,821.30,TLA,13-07-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4107605,03-06-2011,01-07-2011,283.91,TLA,13-07-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4107606,03-06-2011,01-07-2011,"1,120.53",TLA,13-07-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4107607,03-06-2011,01-07-2011,420.16,TLA,13-07-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4108079,08-06-2011,08-07-2011,514.01,TLA,20-07-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4108248,05-07-2011,01-08-2011,894.85,TLA,11-08-2011,10,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4108249,05-07-2011,01-08-2011,"3,045.38",TLA,11-08-2011,10,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4108250,05-07-2011,01-08-2011,831.09,TLA,11-08-2011,10,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4108251,05-07-2011,01-08-2011,206.44,TLA,11-08-2011,10,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4108252,05-07-2011,01-08-2011,143.96,TLA,11-08-2011,10,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4108253,05-07-2011,01-08-2011,625.78,TLA,11-08-2011,10,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4108865,05-07-2011,01-08-2011,821.30,TLA,23-08-2011,22,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4108866,05-07-2011,01-08-2011,283.91,TLA,23-08-2011,22,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4108867,05-07-2011,01-08-2011,"1,120.53",TLA,23-08-2011,22,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4108868,05-07-2011,01-08-2011,420.16,TLA,23-08-2011,22,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4108869,05-07-2011,01-08-2011,128.50,TLA,23-08-2011,22,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4109489,04-08-2011,01-09-2011,894.85,TLA,05-09-2011,4,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4109490,04-08-2011,01-09-2011,"3,045.38",TLA,05-09-2011,4,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4109491,04-08-2011,01-09-2011,831.09,TLA,05-09-2011,4,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4109492,04-08-2011,01-09-2011,206.44,TLA,05-09-2011,4,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4109493,04-08-2011,01-09-2011,143.96,TLA,05-09-2011,4,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4109494,04-08-2011,01-09-2011,625.78,TLA,05-09-2011,4,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4110147,04-08-2011,01-09-2011,821.30,TLA,21-09-2011,20,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4110148,04-08-2011,01-09-2011,283.91,TLA,21-09-2011,20,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4110149,04-08-2011,01-09-2011,"1,120.53",TLA,21-09-2011,20,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4110150,04-08-2011,01-09-2011,420.16,TLA,21-09-2011,20,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4110151,04-08-2011,01-09-2011,128.50,TLA,21-09-2011,20,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4110566,02-09-2011,01-10-2011,894.85,TLA,13-10-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4110567,02-09-2011,01-10-2011,"3,045.38",TLA,13-10-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4110568,02-09-2011,01-10-2011,831.09,TLA,13-10-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4110569,02-09-2011,01-10-2011,206.44,TLA,13-10-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4110570,02-09-2011,01-10-2011,143.96,TLA,13-10-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4110571,02-09-2011,01-10-2011,625.78,TLA,13-10-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4111145,02-09-2011,01-10-2011,821.30,TLA,13-10-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4111146,02-09-2011,01-10-2011,283.91,TLA,13-10-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4111147,02-09-2011,01-10-2011,"1,120.53",TLA,13-10-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4111148,02-09-2011,01-10-2011,420.16,TLA,13-10-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4111149,02-09-2011,01-10-2011,128.50,TLA,13-10-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4111860,04-10-2011,03-11-2011,894.85,TLA,10-11-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4111861,04-10-2011,03-11-2011,"3,045.38",TLA,10-11-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4111862,04-10-2011,03-11-2011,831.09,TLA,10-11-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4111863,04-10-2011,03-11-2011,206.44,TLA,10-11-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4111864,04-10-2011,03-11-2011,143.96,TLA,10-11-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4111865,04-10-2011,03-11-2011,625.78,TLA,10-11-2011,7,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4112396,04-10-2011,03-11-2011,821.30,TLA,09-11-2011,6,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4112397,04-10-2011,03-11-2011,283.91,TLA,15-11-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4112398,04-10-2011,03-11-2011,"1,120.53",TLA,15-11-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4112399,04-10-2011,03-11-2011,420.16,TLA,15-11-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4112400,04-10-2011,03-11-2011,128.50,TLA,15-11-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4112836,19-10-2011,18-11-2011,"1,583.56",TLA,02-12-2011,14,Settled,31-07-2014,000009148,CLOSED,2011-11-08,2011-11-10,S3,INCORRECT QUANTITY  DELIVERED,2011-11-08,  10/11/11,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4112956,03-11-2011,01-12-2011,894.85,TLA,09-12-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4112957,03-11-2011,01-12-2011,"3,045.38",TLA,09-12-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4112958,03-11-2011,01-12-2011,831.09,TLA,09-12-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4112959,03-11-2011,01-12-2011,206.44,TLA,09-12-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4112960,03-11-2011,01-12-2011,625.78,TLA,09-12-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4113333,03-11-2011,01-12-2011,821.30,TLA,09-12-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4113334,03-11-2011,01-12-2011,283.91,TLA,09-12-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4113335,03-11-2011,01-12-2011,"1,120.53",TLA,09-12-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4113336,03-11-2011,01-12-2011,420.16,TLA,09-12-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4113337,03-11-2011,01-12-2011,143.96,TLA,09-12-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4113338,03-11-2011,01-12-2011,128.50,TLA,09-12-2011,8,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4114060,02-12-2011,01-01-2012,894.85,TLA,11-01-2012,10,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4114061,02-12-2011,01-01-2012,"3,045.38",TLA,11-01-2012,10,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4114062,02-12-2011,01-01-2012,831.09,TLA,11-01-2012,10,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4114063,02-12-2011,01-01-2012,206.44,TLA,11-01-2012,10,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00014047,  FNL4114064,02-12-2011,01-01-2012,625.78,TLA,11-01-2012,10,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4114622,02-12-2011,01-01-2012,821.30,TLA,11-01-2012,10,Settled,31-07-2014,,,,,,,,,Paper invoice
UK,838,Kelloggs,2013-08-16,00084577,  FNL4114623,02-12-2011,01-01-2012,283.91,TLA,11-01-2012,10,Settled,31-07-2014,,,,,,,,,Paper invoice
